zillow_id,price,date,event_description,event_price,change,other_change,other_other_change,Unnamed: 8,Unnamed: 9
29820009,2600.0,10/24/2019,Listing removed,"$2,450",,,,,
29830842,400000.0,10/16/2019,Sold,"$400,000 (-11.1%)",(-11.1%),$237/sqft,,,
29830842,400000.0,7/1/2019,Listing removed,"$450,000",$266/sqft,,,,
29830842,400000.0,5/28/2019,Price change,"$450,000 (+4.7%)",(+4.7%),$266/sqft,,,
29830842,400000.0,5/15/2019,Listed for sale,"$430,000",$254/sqft,,,,
29830842,400000.0,5/15/2019,Pending sale,"$430,000 (-4.4%)",(-4.4%),$254/sqft,,,
29830842,400000.0,3/18/2019,Listed for sale,"$450,000 (+4.7%)",(+4.7%),$266/sqft,,,
29830842,400000.0,3/18/2019,Pending sale,"$430,000",$254/sqft,,,,
30723845,1799000.0,3/1/2021,Listed for sale,"$1,799,000 (-4.8%)",(-4.8%),$750/sqft,,,
30723845,1799000.0,8/11/2020,Listing removed,"$1,890,000",$788/sqft,,,,
30723845,1799000.0,6/18/2020,Listed for sale,"$1,890,000 (+155.4%)",(+155.4%),$788/sqft,,,
30723845,1799000.0,4/14/2005,Sold,"$740,000",$308/sqft,,,,
32364688,685000.0,2/8/2021,Price change,"$685,000 (-1.4%)",(-1.4%),$566/sqft,,,
32364688,685000.0,11/5/2020,Price change,"$695,000 (-0.6%)",(-0.6%),$574/sqft,,,
32364688,685000.0,8/17/2020,Price change,"$699,000 (-5.4%)",(-5.4%),$577/sqft,,,
32364688,685000.0,5/29/2020,Price change,"$739,000 (-0.1%)",(-0.1%),$610/sqft,,,
32364688,685000.0,4/8/2020,Listed for sale,"$739,900 (+169.8%)",(+169.8%),$611/sqft,,,
32364688,685000.0,3/1/2018,Sold,"$274,250",$226/sqft,,,,
32366159,650000.0,8/22/2019,Sold,"$650,000 (-7.1%)",(-7.1%),$276/sqft,,,
32366159,650000.0,5/23/2019,Listing removed,"$699,999",$298/sqft,,,,
32366159,650000.0,5/15/2019,Price change,"$699,999 (-0.7%)",(-0.7%),$298/sqft,,,
32366159,650000.0,4/30/2019,Price change,"$705,000 (-2.1%)",(-2.1%),$300/sqft,,,
32366159,650000.0,3/21/2019,Price change,"$720,000 (-2%)",(-2%),$306/sqft,,,
32366159,650000.0,12/3/2018,Price change,"$735,000 (-3.3%)",(-3.3%),$313/sqft,,,
32366159,650000.0,10/29/2018,Price change,"$759,999 (-5%)",(-5%),$323/sqft,,,
89025382,900000.0,1/27/2021,Sold,"$900,000 (-21.7%)",(-21.7%),$289/sqft,,,
89025382,900000.0,3/25/2020,Listing removed,"$1,150,000",$369/sqft,,,,
89025382,900000.0,12/29/2019,Price change,"$1,150,000 (-11.5%)",(-11.5%),$369/sqft,,,
89025382,900000.0,11/27/2019,Price change,"$1,299,000 (-3.8%)",(-3.8%),$417/sqft,,,
89025382,900000.0,10/3/2019,Price change,"$1,350,000 (-3.6%)",(-3.6%),$433/sqft,,,
89025382,900000.0,6/24/2019,Listed for sale,"$1,399,999 (-6.7%)",(-6.7%),$449/sqft,,,
89025382,900000.0,4/20/2019,Listing removed,"$1,500,000",$481/sqft,,,,
2085634410,425000.0,1/4/2019,Sold,"$425,000",$425/sqft,,,,
32305993,555500.0,10/16/2018,Sold,"$555,500 (+1%)",(+1%),$378/sqft,,,
32305993,555500.0,7/13/2018,Listing removed,"$549,900",$374/sqft,,,,
32305993,555500.0,4/25/2018,Listed for sale,"$549,900",$374/sqft,,,,
32203492,445000.0,7/31/2018,Sold,"$445,000 (-1.1%)",(-1.1%),,,,
32203492,445000.0,6/12/2018,Listing removed,"$449,999",,,,,
32203492,445000.0,4/30/2018,Listed for sale,"$449,999",,,,,
244762812,1200000.0,7/20/2018,Sold,"$1,200,000",$3/sqft,,,,
244762812,1200000.0,7/10/2018,Listing removed,"$1,200,000",$3/sqft,,,,
244762812,1200000.0,3/26/2018,Pending sale,"$1,200,000",$3/sqft,,,,
244762812,1200000.0,2/12/2018,Listed for sale,"$1,200,000",$3/sqft,,,,
2106967039,345000.0,10/12/2019,Sold,"$345,000 (-2.8%)",(-2.8%),$359/sqft,,,
2106967039,345000.0,7/11/2019,Pending sale,"$355,000",$370/sqft,,,,
2106967039,345000.0,7/10/2019,Listed for sale,"$355,000",$370/sqft,,,,
2106967039,345000.0,6/7/2019,Pending sale,"$355,000",$370/sqft,,,,
2106967039,345000.0,4/9/2019,Listed for sale,"$355,000 (-3.8%)",(-3.8%),$370/sqft,,,
2106967039,345000.0,2/28/2018,Listing removed,"$369,000",$384/sqft,,,,
2106967039,345000.0,2/17/2018,Listed for sale,"$369,000 (+42.5%)",(+42.5%),$384/sqft,,,
29832348,885000.0,2/2/2021,Sold,"$885,000 (-4.7%)",(-4.7%),$277/sqft,,,
29832348,885000.0,10/3/2020,Pending sale,"$929,000",$290/sqft,,,,
29832348,885000.0,8/12/2020,Listed for sale,"$929,000 (+42.9%)",(+42.9%),$290/sqft,,,
29832348,885000.0,2/7/2020,Sold,"$650,000 (+52.9%)",(+52.9%),$203/sqft,,,
29832348,885000.0,4/4/2006,Sold,"$425,000",$133/sqft,,,,
32362603,650000.0,1/13/2021,Sold,"$650,000",$382/sqft,,,,
32362603,650000.0,10/9/2020,Sold,"$650,000 (-7%)",(-7%),$382/sqft,,,
32362603,650000.0,7/30/2020,Pending sale,"$699,000",$411/sqft,,,,
32362603,650000.0,7/13/2020,Price change,"$699,000 (+7.7%)",(+7.7%),$411/sqft,,,
32362603,650000.0,7/6/2020,Listed for sale,"$649,000 (+32.4%)",(+32.4%),$382/sqft,,,
32362603,650000.0,5/29/2009,Sold,"$490,000 (+6.5%)",(+6.5%),$288/sqft,,,
32362603,650000.0,12/14/2005,Sold,"$460,000",$271/sqft,,,,
30642276,809000.0,1/29/2021,Price change,"$809,000 (-1.2%)",(-1.2%),$405/sqft,,,
30642276,809000.0,12/23/2020,Price change,"$819,000 (-1.2%)",(-1.2%),$410/sqft,,,
30642276,809000.0,11/17/2020,Price change,"$829,000 (-2.4%)",(-2.4%),$415/sqft,,,
30642276,809000.0,10/20/2020,Price change,"$849,000 (+6.3%)",(+6.3%),$425/sqft,,,
30642276,809000.0,10/13/2020,Listed for sale,"$799,000 (-11.1%)",(-11.1%),$400/sqft,,,
30642276,809000.0,12/19/2019,Listing removed,"$899,000",$450/sqft,,,,
30642276,809000.0,9/10/2019,Price change,"$899,000 (-5.4%)",(-5.4%),$450/sqft,,,
89826849,578750.0,2/1/2021,Sold,"$578,750 (-1.1%)",(-1.1%),$788/sqft,,,
89826849,578750.0,1/14/2021,Listing removed,"$585,000",$797/sqft,,,,
89826849,578750.0,11/13/2020,Pending sale,"$585,000",$797/sqft,,,,
89826849,578750.0,9/10/2020,Price change,"$585,000 (-5.6%)",(-5.6%),$797/sqft,,,
89826849,578750.0,8/7/2020,Listed for sale,"$620,000 (+70.3%)",(+70.3%),$845/sqft,,,
89826849,578750.0,2/25/2010,Sold,"$364,000",$496/sqft,,,,
32051159,10.0,5/10/2019,Sold,$10 (-90%),(-90%),,,,
32051159,10.0,5/23/2016,Sold,$100 (-100%),(-100%),,,,
32051159,10.0,5/17/2008,Sold,"$335,000",$418/sqft,,,,
119915575,1475000.0,8/10/2018,Sold,"$1,475,000 (-1.6%)",(-1.6%),,,,
119915575,1475000.0,4/18/2018,Pending sale,"$1,499,000",,,,,
119915575,1475000.0,3/29/2018,Listed for sale,"$1,499,000 (+47.7%)",(+47.7%),,,,
119915575,1475000.0,12/19/2013,Sold,"$1,015,000",,,,,
30569053,900000.0,11/25/2020,Sold,"$900,000 (+38.9%)",(+38.9%),"$1,065/sqft",,,
30569053,900000.0,9/13/2012,Sold,"$648,000 (+10.8%)",(+10.8%),$767/sqft,,,
30569053,900000.0,7/20/2005,Sold,"$585,000",$692/sqft,,,,
32085561,1110000.0,12/5/2018,Sold,"$1,110,000 (+112.8%)",(+112.8%),$813/sqft,,,
32085561,1110000.0,8/20/2018,Listing removed,"$3,980",,,,,
32085561,1110000.0,10/6/2003,Sold,"$521,500",$382/sqft,,,,
31496564,2525000.0,11/6/2020,Sold,"$2,525,000 (+27.7%)",(+27.7%),$505/sqft,,,
31496564,2525000.0,11/2/2018,Sold,"$1,977,581",$396/sqft,,,,
31496564,2525000.0,6/19/2014,Listing removed,"$35,000",,,,,
31496564,2525000.0,8/26/2013,Listing removed,"$1,995",,,,,
31496564,2525000.0,5/18/2013,Listing removed,"$2,250",,,,,
30741161,515000.0,12/23/2020,Sold,"$515,000",$516/sqft,,,,
219876887,322500.0,10/3/2018,Sold,"$322,500 (-7.6%)",(-7.6%),,,,
219876887,322500.0,9/13/2018,Listing removed,"$349,000",,,,,
219876887,322500.0,7/12/2018,Pending sale,"$349,000",,,,,
219876887,322500.0,5/23/2018,Listed for sale,"$349,000 (+58.6%)",(+58.6%),,,,
219876887,322500.0,11/4/2009,Sold,"$220,000",,,,,
251963022,400000.0,1/31/2019,Sold,"$400,000",,,,,
219884080,245000.0,4/23/2021,Pending sale,"$245,000",,,,,
219884080,245000.0,3/29/2021,Listed for sale,"$245,000 (+172.2%)",(+172.2%),,,,
219884080,245000.0,10/21/2013,Sold,"$90,000",,,,,
300195673,10325000.0,8/15/2019,Sold,"$10,325,000",,,,,
30642740,649000.0,4/18/1996,Sold,"$140,000",$50/sqft,,,,
32161418,625000.0,7/18/2018,Sold,"$625,000 (-5.2%)",(-5.2%),$82/sqft,,,
32161418,625000.0,4/10/2018,Listing removed,"$659,000",$87/sqft,,,,
32161418,625000.0,2/6/2018,Listed for sale,"$659,000",$87/sqft,,,,
32161418,625000.0,12/30/2017,Listing removed,"$659,000",$87/sqft,,,,
32161418,625000.0,8/2/2016,Listed for sale,"$659,000",$87/sqft,,,,
32224650,435000.0,9/27/2019,Sold,"$435,000 (+2.4%)",(+2.4%),,,,
32224650,435000.0,4/24/2019,Listing removed,"$425,000",,,,,
32224650,435000.0,3/9/2019,Listed for sale,"$425,000",,,,,
2082224093,488800.0,10/17/2019,Sold,"$488,800",$306/sqft,,,,
320256230,439000.0,3/4/2021,Price change,"$439,000 (+3.3%)",(+3.3%),$631/sqft,,,
320256230,439000.0,1/31/2021,Listed for sale,"$425,000 (+53.8%)",(+53.8%),$611/sqft,,,
320256230,439000.0,12/11/2020,Sold,"$276,315",$397/sqft,,,,
304676327,810000.0,10/22/2019,Sold,"$810,000",$675/sqft,,,,
2078111496,555000.0,1/4/2021,Price change,"$555,000 (-6.7%)",(-6.7%),,,,
2078111496,555000.0,8/25/2020,Listed for sale,"$595,000",,,,,
113197800,740000.0,5/13/2019,Sold,"$740,000 (+2.8%)",(+2.8%),"$1,138/sqft",,,
113197800,740000.0,4/30/2019,Listing removed,"$719,995","$1,108/sqft",,,,
113197800,740000.0,3/12/2019,Pending sale,"$719,995","$1,108/sqft",,,,
113197800,740000.0,3/12/2019,Listed for sale,"$719,995","$1,108/sqft",,,,
113197800,740000.0,3/12/2019,Pending sale,"$719,995","$1,108/sqft",,,,
113197800,740000.0,2/7/2019,Listed for sale,"$719,995 (+21%)",(+21%),"$1,108/sqft",,,
113197800,740000.0,5/25/2017,Listing removed,"$3,595",,,,,
32147988,548000.0,10/10/2019,Sold,"$548,000",$457/sqft,,,,
32147988,548000.0,9/12/2019,Listing removed,"$548,000",$457/sqft,,,,
32147988,548000.0,6/24/2019,Pending sale,"$548,000",$457/sqft,,,,
32147988,548000.0,6/3/2019,Listed for sale,"$548,000",$457/sqft,,,,
68316053,620000.0,12/14/2018,Sold,"$620,000 (+40.9%)",(+40.9%),$657/sqft,,,
68316053,620000.0,7/1/2014,Sold,"$440,000 (+22.2%)",(+22.2%),$466/sqft,,,
68316053,620000.0,3/14/2010,Sold,"$359,970",$381/sqft,,,,
245435302,300000.0,5/27/2020,Sold,"$300,000 (-14%)",(-14%),$3/sqft,,,
245435302,300000.0,3/25/2020,Listing removed,"$349,000",$4/sqft,,,,
245435302,300000.0,11/21/2019,Price change,"$349,000 (-2.8%)",(-2.8%),$4/sqft,,,
245435302,300000.0,5/16/2019,Listed for sale,"$359,000",$4/sqft,,,,
245435302,300000.0,4/3/2019,Listing removed,"$359,000",$4/sqft,,,,
245435302,300000.0,3/28/2019,Price change,"$359,000 (-5.3%)",(-5.3%),$4/sqft,,,
245435302,300000.0,2/18/2019,Price change,"$379,000 (-5%)",(-5%),$4/sqft,,,
123057710,910000.0,10/20/2020,Sold,"$910,000 (-8.1%)",(-8.1%),,,,
123057710,910000.0,10/7/2020,Listing removed,"$990,000",,,,,
123057710,910000.0,8/4/2020,Pending sale,"$990,000",,,,,
123057710,910000.0,7/13/2020,Listed for sale,"$990,000 (+7%)",(+7%),,,,
123057710,910000.0,1/19/2017,Sold,"$925,000 (-2.6%)",(-2.6%),,,,
123057710,910000.0,11/21/2016,Listing removed,"$950,000",,,,,
123057710,910000.0,8/25/2016,Pending sale,"$950,000",,,,,
30707155,900000.0,1/25/2019,Sold,"$900,000 (+1.4%)",(+1.4%),$600/sqft,,,
30707155,900000.0,7/26/2018,Listed for sale,"$888,000",$592/sqft,,,,
30707155,900000.0,5/9/2018,Listing removed,"$888,000",$592/sqft,,,,
30707155,900000.0,4/3/2018,Listed for sale,"$888,000",$592/sqft,,,,
32182416,500000.0,7/23/2020,Listing removed,"$2,500",,,,,
32182416,500000.0,7/14/2020,Price change,"$2,500 (-3.8%)",(-3.8%),,,,
32182416,500000.0,4/23/2020,Listing removed,"$3,000",,,,,
32182416,500000.0,10/8/2019,Sold,"$500,000 (+0%)",(+0%),$327/sqft,,,
32182416,500000.0,7/25/2019,Listing removed,"$499,999",$327/sqft,,,,
32065508,222500.0,5/22/2018,Sold,"$222,500 (-75.1%)",(-75.1%),$167/sqft,,,
32065508,222500.0,3/8/2018,Listing removed,"$895,000",$672/sqft,,,,
32065508,222500.0,3/4/2018,Listed for sale,"$895,000 (+8949900%)",(+8949900%),$672/sqft,,,
32065508,222500.0,9/24/2010,Sold,$10,,,,,
321907222,549000.0,4/25/2021,Pending sale,"$549,000",$1/sqft,,,,
321907222,549000.0,3/25/2021,Listed for sale,"$549,000",$1/sqft,,,,
112086601,725000.0,3/13/2020,Price change,"$725,000 (-22%)",(-22%),"$1,667/sqft",,,
112086601,725000.0,7/31/2019,Listed for sale,"$929,000","$2,136/sqft",,,,
112086601,725000.0,6/4/2019,Listing removed,"$929,000","$2,136/sqft",,,,
112086601,725000.0,11/3/2016,Listed for sale,"$929,000 (+6.8%)",(+6.8%),"$2,136/sqft",,,
112086601,725000.0,8/19/2010,Sold,"$869,737","$1,999/sqft",,,,
31981003,875000.0,4/8/2021,Listed for sale,"$875,000 (+4.8%)",(+4.8%),$576/sqft,,,
31981003,875000.0,8/16/2019,Listing removed,"$835,000",$549/sqft,,,,
31981003,875000.0,7/24/2019,Price change,"$835,000 (-2.9%)",(-2.9%),$549/sqft,,,
31981003,875000.0,5/21/2019,Listed for sale,"$860,000 (+83%)",(+83%),$566/sqft,,,
31981003,875000.0,4/25/2011,Sold,"$470,000 (-8.7%)",(-8.7%),$309/sqft,,,
31981003,875000.0,1/2/2011,Listing removed,"$515,000",$339/sqft,,,,
31981003,875000.0,11/12/2010,Listed for sale,"$515,000",$339/sqft,,,,
32000570,1400000.0,7/18/2018,Sold,"$1,400,000 (-11.8%)",(-11.8%),$243/sqft,,,
32000570,1400000.0,4/22/2018,Listing removed,"$1,588,000",$276/sqft,,,,
32000570,1400000.0,3/23/2018,Pending sale,"$1,588,000",$276/sqft,,,,
32000570,1400000.0,2/28/2018,Listed for sale,"$1,588,000 (+15879900%)",(+15879900%),$276/sqft,,,
32000570,1400000.0,3/16/2017,Sold,$10,,,,,
32000570,1400000.0,4/19/2013,Listing removed,"$1,300",,,,,
244449170,332500.0,3/20/2020,Sold,"$332,500 (-3.6%)",(-3.6%),$3/sqft,,,
244449170,332500.0,12/4/2019,Pending sale,"$345,000",$3/sqft,,,,
244449170,332500.0,11/8/2019,Price change,"$345,000 (-8%)",(-8%),$3/sqft,,,
244449170,332500.0,8/16/2019,Listed for sale,"$375,000",$3/sqft,,,,
29818967,750000.0,3/22/2021,Sold,"$750,000 (-5.7%)",(-5.7%),$354/sqft,,,
29818967,750000.0,1/20/2021,Pending sale,"$795,000",$375/sqft,,,,
29818967,750000.0,1/13/2021,Price change,"$795,000 (-4.1%)",(-4.1%),$375/sqft,,,
29818967,750000.0,11/27/2020,Listed for sale,"$829,000",$391/sqft,,,,
62723298,580000.0,1/13/2021,Listed for sale,"$580,000 (+0.9%)",(+0.9%),$226/sqft,,,
62723298,580000.0,1/13/2021,Pending sale,"$575,000 (-0.9%)",(-0.9%),$224/sqft,,,
62723298,580000.0,1/5/2021,Price change,"$580,000 (+0.9%)",(+0.9%),$226/sqft,,,
62723298,580000.0,9/25/2019,Listed for sale,"$575,000",$224/sqft,,,,
62723298,580000.0,3/13/2019,Listing removed,"$575,000",$224/sqft,,,,
62723298,580000.0,11/21/2018,Price change,"$575,000 (+2.7%)",(+2.7%),$224/sqft,,,
62723298,580000.0,10/25/2018,Price change,"$560,000 (-5.9%)",(-5.9%),$218/sqft,,,
31909100,475000.0,4/5/2021,Listed for sale,"$475,000 (+5.6%)",(+5.6%),$258/sqft,,,
31909100,475000.0,7/14/2004,Sold,"$450,000",$245/sqft,,,,
72525993,325000.0,3/24/2021,Listed for sale,"$325,000 (-3%)",(-3%),,,,
72525993,325000.0,6/16/2014,Sold,"$335,000 (-2.9%)",(-2.9%),,,,
72525993,325000.0,5/12/2014,Listing removed,"$345,000",,,,,
72525993,325000.0,5/9/2014,Listed for sale,"$345,000",,,,,
72525993,325000.0,5/31/2012,Listing removed,"$345,000",,,,,
72525993,325000.0,4/21/2012,Listed for sale,"$345,000",,,,,
72525993,325000.0,5/17/2007,Sold,"$345,000",,,,,
215957828,380000.0,2/11/2020,Sold,"$380,000",$400/sqft,,,,
215957828,380000.0,8/8/2019,Sold,"$380,000 (-2.6%)",(-2.6%),$400/sqft,,,
215957828,380000.0,5/20/2019,Pending sale,"$390,000",$411/sqft,,,,
215957828,380000.0,4/19/2019,Listed for sale,"$390,000 (+14.7%)",(+14.7%),$411/sqft,,,
215957828,380000.0,5/9/2018,Listing removed,"$2,750",,,,,
215957828,380000.0,12/20/2006,Sold,"$340,000",$358/sqft,,,,
59996423,659000.0,8/3/2018,Sold,"$659,000 (+1.5%)",(+1.5%),$995/sqft,,,
59996423,659000.0,6/19/2018,Pending sale,"$649,000",$980/sqft,,,,
59996423,659000.0,4/3/2018,Price change,"$649,000 (+2.2%)",(+2.2%),$980/sqft,,,
59996423,659000.0,2/6/2018,Listed for sale,"$635,000 (+108.2%)",(+108.2%),$959/sqft,,,
59996423,659000.0,12/11/2017,Listing removed,"$2,625",,,,,
59996423,659000.0,10/30/2017,Listing removed,"$3,000",,,,,
145602554,565000.0,10/24/2019,Sold,"$565,000 (+2.7%)",(+2.7%),$484/sqft,,,
145602554,565000.0,8/6/2019,Listing removed,"$550,000",$471/sqft,,,,
145602554,565000.0,7/22/2019,Listed for sale,"$550,000 (+33.5%)",(+33.5%),$471/sqft,,,
145602554,565000.0,5/5/2014,Sold,"$412,000",$353/sqft,,,,
126319306,349000.0,2/14/2021,Listed for sale,"$349,000 (+30.7%)",(+30.7%),,,,
126319306,349000.0,5/16/2016,Sold,"$267,000",,,,,
244894407,2195000.0,4/15/2021,Listed for sale,"$2,195,000",,,,,
31532015,472026.0,6/29/2018,Sold,"$472,026 (-70.5%)",(-70.5%),$74/sqft,,,
31532015,472026.0,6/27/2017,Sold,"$1,600,000 (+70.9%)",(+70.9%),$250/sqft,,,
31532015,472026.0,10/17/2016,Sold,"$936,000 (-21.4%)",(-21.4%),$146/sqft,,,
31532015,472026.0,3/18/2016,Listing removed,"$1,191,000",$186/sqft,,,,
31532015,472026.0,3/16/2016,Price change,"$1,191,000 (-11.8%)",(-11.8%),$186/sqft,,,
31532015,472026.0,12/16/2015,Listed for sale,"$1,350,000 (+56.1%)",(+56.1%),$211/sqft,,,
31532015,472026.0,4/22/2015,Sold,"$865,000",$135/sqft,,,,
72517099,1385000.0,11/16/2018,Sold,"$1,385,000 (+15.4%)",(+15.4%),,,,
72517099,1385000.0,9/14/2011,Sold,"$1,200,000 (+14.3%)",(+14.3%),,,,
72517099,1385000.0,9/28/2006,Sold,"$1,050,000",,,,,
2080683541,540000.0,6/5/2020,Sold,"$540,000 (-1.6%)",(-1.6%),,,,
2080683541,540000.0,3/10/2020,Pending sale,"$549,000",,,,,
2080683541,540000.0,3/10/2020,Listed for sale,"$549,000",,,,,
215949655,95000.0,2/21/2020,Sold,"$95,000",$158/sqft,,,,
215949655,95000.0,11/6/2019,Listed for sale,"$95,000 (+35.7%)",(+35.7%),$158/sqft,,,
215949655,95000.0,12/20/2007,Sold,"$70,000",$117/sqft,,,,
2075588228,535000.0,1/25/2021,Listed for sale,"$535,000",$494/sqft,,,,
215954474,349000.0,3/6/2021,Listed for sale,"$349,000 (-1.7%)",(-1.7%),$291/sqft,,,
215954474,349000.0,12/9/2020,Listing removed,"$355,000",$296/sqft,,,,
215954474,349000.0,2/10/2020,Price change,"$355,000 (-2.7%)",(-2.7%),$296/sqft,,,
215954474,349000.0,8/6/2019,Price change,"$365,000 (+4.6%)",(+4.6%),$304/sqft,,,
215954474,349000.0,7/23/2019,Price change,"$349,000 (-2.8%)",(-2.8%),$291/sqft,,,
215954474,349000.0,4/17/2019,Listed for sale,"$359,000 (+35.5%)",(+35.5%),$299/sqft,,,
215954474,349000.0,9/10/2010,Sold,"$265,000",$221/sqft,,,,
321901414,6400000.0,4/22/2021,Sold,"$4,996,571 (-21.9%)",(-21.9%),"$1,877/sqft",,,
321901414,6400000.0,1/15/2021,Sold,"$6,400,000","$2,404/sqft",,,,
321901414,6400000.0,11/13/2020,Pending sale,"$6,400,000","$2,404/sqft",,,,
321901414,6400000.0,9/17/2020,Price change,"$6,400,000 (-1.5%)",(-1.5%),"$2,404/sqft",,,
321901414,6400000.0,7/22/2020,Listed for sale,"$6,500,000","$2,442/sqft",,,,
123349111,425000.0,4/19/2021,Price change,"$399,000 (-6.1%)",(-6.1%),$614/sqft,,,
123349111,425000.0,9/14/2020,Price change,"$425,000 (-8.6%)",(-8.6%),$654/sqft,,,
123349111,425000.0,2/27/2020,Price change,"$465,000 (-6.1%)",(-6.1%),$715/sqft,,,
123349111,425000.0,11/15/2019,Listed for sale,"$495,000 (+13.3%)",(+13.3%),$762/sqft,,,
123349111,425000.0,3/23/2015,Sold,"$437,000",$672/sqft,,,,
2083415096,565000.0,7/16/2019,Sold,"$565,000",,,,,
32189878,710000.0,12/18/2018,Listing removed,"$2,300",,,,,
32189878,710000.0,10/1/2018,Price change,"$2,300 (-11.5%)",(-11.5%),,,,
32189878,710000.0,8/23/2018,Price change,"$2,600 (+13%)",(+13%),,,,
32189878,710000.0,7/26/2018,Sold,"$710,000 (+1.6%)",(+1.6%),$374/sqft,,,
32189878,710000.0,4/30/2018,Listing removed,"$699,000",$368/sqft,,,,
32189878,710000.0,11/13/2017,Listed for sale,"$699,000 (+68.4%)",(+68.4%),$368/sqft,,,
31944294,1499999.0,1/19/2021,Listed for sale,"$1,499,999 (+76.5%)",(+76.5%),$772/sqft,,,
31944294,1499999.0,4/9/2008,Sold,"$850,000",$437/sqft,,,,
125450825,250000.0,3/2/2021,Listed for sale,"$250,000",,,,,
125450825,250000.0,10/9/2020,Listing removed,"$250,000",,,,,
125450825,250000.0,5/26/2020,Listed for sale,"$250,000 (+54.3%)",(+54.3%),,,,
125450825,250000.0,1/28/2016,Sold,"$162,000 (+35%)",(+35%),,,,
125450825,250000.0,1/18/2012,Sold,"$120,000",,,,,
122552426,600000.0,3/2/2021,Price change,"$600,000 (-16.7%)",(-16.7%),$923/sqft,,,
122552426,600000.0,2/9/2018,Listing removed,"$2,995",,,,,
122552426,600000.0,1/25/2018,Price change,"$2,995 (+3.3%)",(+3.3%),,,,
122552426,600000.0,12/17/2017,Listing removed,"$2,500",,,,,
122552426,600000.0,12/17/2017,Price change,"$2,500 (-10.7%)",(-10.7%),,,,
2079709061,750000.0,5/7/2020,Sold,"$750,000",$238/sqft,,,,
32005621,2400000.0,1/7/2021,Listed for sale,"$2,400,000 (-2%)",(-2%),$725/sqft,,,
32005621,2400000.0,12/7/2020,Listing removed,"$2,450,000",$740/sqft,,,,
32005621,2400000.0,6/2/2020,Listed for sale,"$2,450,000",$740/sqft,,,,
244830841,399000.0,9/23/2020,Price change,"$399,000 (-6.1%)",(-6.1%),$694/sqft,,,
244830841,399000.0,9/10/2020,Listed for sale,"$425,000 (+6.5%)",(+6.5%),$739/sqft,,,
244830841,399000.0,1/10/2020,Listing removed,"$399,000",$694/sqft,,,,
244830841,399000.0,12/16/2019,Pending sale,"$399,000",$694/sqft,,,,
244830841,399000.0,12/16/2019,Listed for sale,"$399,000",$694/sqft,,,,
244830841,399000.0,11/2/2019,Listing removed,"$399,000",$694/sqft,,,,
244830841,399000.0,7/25/2019,Listed for sale,"$399,000",$694/sqft,,,,
32363047,379000.0,10/12/2018,Sold,"$379,000",$387/sqft,,,,
32363047,379000.0,9/27/2018,Listing removed,"$379,000",$387/sqft,,,,
32363047,379000.0,7/9/2018,Listed for sale,"$379,000",$387/sqft,,,,
244741126,799000.0,3/18/2021,Price change,"$799,000 (-1.4%)",(-1.4%),$1/sqft,,,
244741126,799000.0,3/5/2021,Listed for sale,"$810,000",$1/sqft,,,,
244741126,799000.0,4/3/2018,Listing removed,"$3,000",,,,,
97527382,13250000.0,11/28/2018,Sold,"$13,250,000","$4,003/sqft",,,,
97527382,13250000.0,10/25/2018,Pending sale,"$13,250,000","$4,003/sqft",,,,
97527382,13250000.0,7/10/2018,Listed for sale,"$13,250,000 (+12.8%)",(+12.8%),"$4,003/sqft",,,
97527382,13250000.0,6/13/2014,Sold,"$11,750,000","$3,550/sqft",,,,
143059253,1070000.0,6/19/2018,Sold,"$1,070,000 (-2.6%)",(-2.6%),$431/sqft,,,
143059253,1070000.0,5/9/2018,Pending sale,"$1,099,000",$442/sqft,,,,
143059253,1070000.0,3/26/2018,Price change,"$1,099,000 (-4.4%)",(-4.4%),$442/sqft,,,
143059253,1070000.0,2/28/2018,Listed for sale,"$1,150,000",$463/sqft,,,,
2080987108,200000.0,2/18/2020,Listed for sale,"$200,000",,,,,
30649112,355000.0,3/19/2021,Listed for sale,"$355,000",$396/sqft,,,,
30649112,355000.0,1/21/2021,Pending sale,"$355,000",$396/sqft,,,,
30649112,355000.0,11/21/2020,Listed for sale,"$355,000",$396/sqft,,,,
30649112,355000.0,12/12/2019,Listing removed,"$355,000",$396/sqft,,,,
30649112,355000.0,12/2/2019,Listed for sale,"$355,000 (+2.5%)",(+2.5%),$396/sqft,,,
30649112,355000.0,8/6/2018,Sold,"$346,450",$387/sqft,,,,
30649112,355000.0,6/14/2018,Pending sale,"$346,450",$387/sqft,,,,
30588813,2800000.0,1/15/2021,Sold,"$2,800,000",$848/sqft,,,,
30588813,2800000.0,11/3/2020,Listing removed,"$2,800,000",$848/sqft,,,,
30588813,2800000.0,10/30/2020,Listed for sale,"$2,800,000",$848/sqft,,,,
252290056,355000.0,2/25/2019,Sold,"$355,000",,,,,
32286298,625000.0,3/3/2021,Sold,"$625,000",$402/sqft,,,,
32286298,625000.0,12/23/2020,Sold,"$625,000 (+8.7%)",(+8.7%),$402/sqft,,,
32286298,625000.0,9/11/2020,Pending sale,"$575,000",$370/sqft,,,,
32286298,625000.0,9/2/2020,Listed for sale,"$575,000",$370/sqft,,,,
32286298,625000.0,4/10/2020,Pending sale,"$575,000",$370/sqft,,,,
32286298,625000.0,3/4/2020,Listed for sale,"$575,000",$370/sqft,,,,
